NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	FLOAT	FLOAT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM
index	guid	type	obj_id	camp_id	name	title	pos_x	pos_z	dir	script_id	respawn_time	group_id	team_id	base_ai	ai_file	patrol_id	shop0	shop1	shop2	shop3	ReputationID	level	viewgroup
12	13	9778	401215	20	沙城召集石		341	403	28	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	100	0	
13	14	9778	401216	20	沙城召集石		203	196	28	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	100	0	
14	15	9778	401217	20	沙城召集石		307	196	28	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	100	0	
15	16	9778	401218	20	沙城召集石		202	63	28	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	100	0	
16	17	9778	401219	20	沙城召集石		306	63	28	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	100	0	
17	18	4214	401220	20	荣耀	皇帝管理员	265.159241	71.878555	19	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	100	0	
18	19	4206	401221	20	都麦	杂货商人	120.665802	401.146088	28	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	100	0	
19	20	1319	401222	20	齐成乐	骑乘恢复商人	127.988625	401.069	26	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	100	0	
20	21	4206	401223	20	杂和	杂货商人	229.001114	466.695496	6	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	100	0	
21	22	1319	401224	20	玛麾弗	骑乘恢复商人	214.401382	462.319214	6	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	100	0	
22	23	4206	401225	20	全都佑	杂货商人	414.095703	407.567078	27	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	100	0	
23	24	1319	401226	20	季旭达	骑乘恢复商人	409.427643	410.196472	30	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	100	0	
24	25	4206	401227	20	厥敦全	杂货商人	447.761963	312.856903	18	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	100	0	
25	26	1319	401228	20	布酋任	骑乘恢复商人	447.648407	316.481323	19	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	100	0	
26	27	4241	401229	20	任尼渲	杂货商人	187	114	9	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	100	0	
27	28	1319	401230	20	马邦德	骑乘恢复商人	191	114	9	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	100	0	
28	29	1320	401234	20	威武将军	威武之魂守卫召唤人	264	198	18	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	100	0	
29	30	1320	401235	20	统御将军	统御之魂守卫召唤人	234	98.59906	27	0	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	100	0	
30	31	3	401236	-1	泉秀	战车修理大师	129	407	18	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	80	0	
31	32	3	401237	-1	休车	战车修理大师	208	461	6	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	80	0	
32	33	3	401238	-1	车至强	战车修理大师	406	413	30	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	80	0	
33	34	3	401239	-1	都豪	战车修理大师	447	320	18	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	80	0	
34	35	3	401240	-1	万好	战车修理大师	195	114	9	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	80	0	
35	36	4241	401251	-1	羽可	杂货商人	323	114	9	-1	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	100	0	
36	37	1319	401252	-1	休马	骑乘恢复商人	319	114	9	-1	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	100	0	
37	38	3	401253	-1	夏一休	战车修理大师	315	114	9	-1	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	80	0	
38	39	3951	401111	20	 	 	230	297	27	310122	3600000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	100	0	
39	40	3952	401112	20	守卫塔		230	297	27	310122	3600000	-1	-1	25	500	-1	-1	-1	-1	-1	-1	100	0	
40	41	3951	401113	20	 	 	280	296	27	310122	3600000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	100	0	
41	42	3952	401114	20	守卫塔		280	296	27	310122	3600000	-1	-1	25	500	-1	-1	-1	-1	-1	-1	100	0	
42	43	3951	401115	20	 	 	279	317	27	310122	3600000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	100	0	
43	44	3952	401116	20	守卫塔		279	317	27	310122	3600000	-1	-1	25	500	-1	-1	-1	-1	-1	-1	100	0	
44	45	3951	401117	20	 	 	230	317	27	310122	3600000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	100	0	
45	46	3952	401118	20	守卫塔		230	317	27	310122	3600000	-1	-1	25	500	-1	-1	-1	-1	-1	-1	100	0	
46	47	3958	401119	20	勇猛之魂	 	255	306	29	310122	3600000	-1	-1	25	0	-1	-1	-1	-1	-1	-1	100	0	
47	48	3973	401121	20	威武之魂	 	254.5	186.5	27	310122	3600000	-1	-1	25	0	-1	-1	-1	-1	-1	-1	100	0	
48	49	3986	401124	20	统御之魂		255	143	9	310122	3600000	-1	-1	25	0	-1	-1	-1	-1	-1	-1	100	0	
49	50	10446	-1	21	海都前锋军		145.569244	276.6698	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0	
50	51	10446	-1	21	海都前锋军		142.856232	274.57785	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0	
51	52	10446	-1	21	海都前锋军		146.635971	280.195129	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0	
52	53	10446	-1	21	海都前锋军		144.0383	280.063629	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0	
53	54	10446	-1	21	海都前锋军		148.079803	276.006592	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0	
54	55	10446	-1	21	海都前锋军		147.025726	273.283142	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0	
55	56	10446	-1	21	海都前锋军		129.361313	290.65683	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0	
56	57	10446	-1	21	海都前锋军		135.471237	283.36322	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0	
57	58	10446	-1	21	海都前锋军		131.867905	286.237823	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0	
58	59	10446	-1	21	海都前锋军		134.006775	293.075073	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0	
59	60	10446	-1	21	海都前锋军		130.579269	296.072357	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0	
60	61	10446	-1	21	海都前锋军		126.918732	294.757538	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0	
61	62	10446	-1	21	海都前锋军		133.531433	290.328796	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0	
62	63	10446	-1	21	海都前锋军		113.165619	296.638489	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0	
63	64	10446	-1	21	海都前锋军		114.33387	287.188385	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0	
64	65	10446	-1	21	海都前锋军		118.991699	290.483887	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0	
65	66	10446	-1	21	海都前锋军		118.253296	294.472534	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0	
66	67	10446	-1	21	海都前锋军		113.847816	293.667999	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0	
67	68	10446	-1	21	海都前锋军		110.063278	297.255859	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0	
68	69	10446	-1	21	海都前锋军		110.324928	289.474457	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0	
69	70	10446	-1	21	海都前锋军		107.828751	294.324646	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0	
70	71	10446	-1	21	海都前锋军		115.783173	299.069855	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0	
71	72	10446	-1	21	海都前锋军		131.666641	279.566528	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0	
72	73	10446	-1	21	海都前锋军		122.193024	292.755005	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0	
73	74	10446	-1	21	海都前锋军		118.921761	286.595642	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0	
74	75	10446	-1	21	海都前锋军		125.263718	280.517517	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0	
75	76	10446	-1	21	海都前锋军		127.907082	285.053131	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0	
76	77	10446	-1	21	海都前锋军		131.802307	275.099884	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0	
77	78	10446	-1	21	海都前锋军		119.345825	298.734406	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0	
78	79	10446	-1	21	海都前锋军		111	293	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	60	0	
79	80	10447	-1	21	海都前锋游击		58	171	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
80	81	10447	-1	21	海都前锋游击		58	168	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
81	82	10447	-1	21	海都前锋游击		58	160	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
82	83	10447	-1	21	海都前锋游击		62	160	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
83	84	10447	-1	21	海都前锋游击		64	156	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
84	85	10447	-1	21	海都前锋游击		67	156	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
85	86	10447	-1	21	海都前锋游击		72	158	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
86	87	10447	-1	21	海都前锋游击		71	161	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
87	88	10447	-1	21	海都前锋游击		66	170	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
88	89	10447	-1	21	海都前锋游击		71	163	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
89	90	10447	-1	21	海都前锋游击		75	156	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
90	91	10447	-1	21	海都前锋游击		79	159	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
91	92	10447	-1	21	海都前锋游击		81	155	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
92	93	10447	-1	21	海都前锋游击		84	161	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
93	94	10447	-1	21	海都前锋游击		94	156	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
94	95	10447	-1	21	海都前锋游击		97	150	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
95	96	10447	-1	21	海都前锋游击		92	157	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
96	97	10447	-1	21	海都前锋游击		99	169	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
97	98	10447	-1	21	海都前锋游击		104	171	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
98	99	10447	-1	21	海都前锋游击		101	166	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
99	100	10447	-1	21	海都前锋游击		99	177	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
100	101	10447	-1	21	海都前锋游击		104	175	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
101	102	10447	-1	21	海都前锋游击		104	168	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
102	103	10447	-1	21	海都前锋游击		109	173	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
103	104	10447	-1	21	海都前锋游击		105	182	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
104	105	10447	-1	21	海都前锋游击		103	173	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
105	106	10447	-1	21	海都前锋游击		97	159	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
106	107	10447	-1	21	海都前锋游击		102	159	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
107	108	10447	-1	21	海都前锋游击		101	149	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
108	109	10447	-1	21	海都前锋游击		98	153	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	70	0	
109	110	10448	-1	21	海都力士		61	76	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
110	111	10448	-1	21	海都力士		65	77	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
111	112	10448	-1	21	海都力士		67	74	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
112	113	10448	-1	21	海都力士		68	69	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
113	114	10448	-1	21	海都力士		73	69	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
114	115	10448	-1	21	海都力士		77	74	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
115	116	10448	-1	21	海都力士		76	79	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
116	117	10448	-1	21	海都力士		82	74	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
117	118	10448	-1	21	海都力士		81	62	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
118	119	10448	-1	21	海都力士		75	67	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
119	120	10448	-1	21	海都力士		80	70	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
120	121	10448	-1	21	海都力士		70	65	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
121	122	10448	-1	21	海都力士		77	41	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
122	123	10448	-1	21	海都力士		77	44	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
123	124	10448	-1	21	海都力士		72	33	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
124	125	10448	-1	21	海都力士		70	28	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
125	126	10448	-1	21	海都力士		76	30	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
126	127	10448	-1	21	海都力士		76	35	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
127	128	10448	-1	21	海都力士		76	41	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
128	129	10448	-1	21	海都力士		83	40	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
129	130	10448	-1	21	海都力士		83	32	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
130	131	10448	-1	21	海都力士		81	35	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
131	132	10448	-1	21	海都力士		74	42	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
132	133	10448	-1	21	海都力士		67	30	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
133	134	10448	-1	21	海都力士		72	32	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
134	135	10448	-1	21	海都力士		78	34	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
135	136	10448	-1	21	海都力士		69	67	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
136	137	10448	-1	21	海都力士		65	41	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
137	138	10448	-1	21	海都力士		77	46	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
138	139	10448	-1	21	海都力士		70	77	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0	
139	140	10449	-1	21	海都左翼军		368	285	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
140	141	10449	-1	21	海都左翼军		367	290	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
141	142	10449	-1	21	海都左翼军		374	287	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
142	143	10449	-1	21	海都左翼军		368	303	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
143	144	10449	-1	21	海都左翼军		377	311	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
144	145	10449	-1	21	海都左翼军		375	314	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
145	146	10449	-1	21	海都左翼军		376	319	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
146	147	10449	-1	21	海都左翼军		374	320	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
147	148	10449	-1	21	海都左翼军		378	323	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
148	149	10449	-1	21	海都左翼军		378	304	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
149	150	10449	-1	21	海都左翼军		383	301	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
150	151	10449	-1	21	海都左翼军		381	296	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
151	152	10449	-1	21	海都左翼军		375	289	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
152	153	10449	-1	21	海都左翼军		375	269	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
153	154	10449	-1	21	海都左翼军		385	291	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
154	155	10449	-1	21	海都左翼军		393	283	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
155	156	10449	-1	21	海都左翼军		396	289	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
156	157	10449	-1	21	海都左翼军		398	299	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
157	158	10449	-1	21	海都左翼军		394	302	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
158	159	10449	-1	21	海都左翼军		397	310	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
159	160	10449	-1	21	海都左翼军		393	308	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
160	161	10449	-1	21	海都左翼军		394	315	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
161	162	10449	-1	21	海都左翼军		396	321	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
162	163	10449	-1	21	海都左翼军		394	315	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
163	164	10449	-1	21	海都左翼军		394	308	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
164	165	10449	-1	21	海都左翼军		388	266	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
165	166	10449	-1	21	海都左翼军		391	264	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
166	167	10449	-1	21	海都左翼军		396	276	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
167	168	10449	-1	21	海都左翼军		396	283	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
168	169	10449	-1	21	海都左翼军		399	285	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
169	170	10449	-1	21	海都左翼军		398	292	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	90	0	
170	171	10450	-1	21	海都右翼军		482	424	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
171	172	10450	-1	21	海都右翼军		474	241	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
172	173	10450	-1	21	海都右翼军		472	238	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
173	174	10450	-1	21	海都右翼军		464	243	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
174	175	10450	-1	21	海都右翼军		460	236	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
175	176	10450	-1	21	海都右翼军		465	233	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
176	177	10450	-1	21	海都右翼军		460	232	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
177	178	10450	-1	21	海都右翼军		456	233	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
178	179	10450	-1	21	海都右翼军		457	225	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
179	180	10450	-1	21	海都右翼军		462	223	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
180	181	10450	-1	21	海都右翼军		375	312	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
181	182	10450	-1	21	海都右翼军		469	227	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
182	183	10450	-1	21	海都右翼军		466	230	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
183	184	10450	-1	21	海都右翼军		466	235	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
184	185	10450	-1	21	海都右翼军		462	242	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
185	186	10450	-1	21	海都右翼军		464	246	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
186	187	10450	-1	21	海都右翼军		430	243	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
187	188	10450	-1	21	海都右翼军		458	244	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
188	189	10450	-1	21	海都右翼军		453	249	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
189	190	10450	-1	21	海都右翼军		430	243	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
190	191	10450	-1	21	海都右翼军		449	255	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
191	192	10450	-1	21	海都右翼军		430	243	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
192	193	10450	-1	21	海都右翼军		440	251	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
193	194	10450	-1	21	海都右翼军		436	248	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
194	195	10450	-1	21	海都右翼军		431	252	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
195	196	10450	-1	21	海都右翼军		425	250	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
196	197	10450	-1	21	海都右翼军		430	243	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
197	198	10450	-1	21	海都右翼军		427	241	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
198	199	10450	-1	21	海都右翼军		423	243	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
199	200	10450	-1	21	海都右翼军		425	248	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	100	0	
200	201	10451	-1	21	海都精锐军		431	49	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
201	202	10451	-1	21	海都精锐军		436	51	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
202	203	10451	-1	21	海都精锐军		436	36	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
203	204	10451	-1	21	海都精锐军		432	33	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
204	205	10451	-1	21	海都精锐军		438	34	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
205	206	10451	-1	21	海都精锐军		443	40	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
206	207	10451	-1	21	海都精锐军		446	45	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	110	0	
