NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	FLOAT	FLOAT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM
±àºÅ	Ëæ»ú±àºÅ	attr±àºÅ	Âß¼­±í±àºÅ	ÕóÓª±àºÅ	Ãû³Æ	³ÆºÅ	xÖá×ø±ê	zÖá×ø±ê	³¯Ïò	½Å±¾±àºÅ	ÖØÉúÊ±¼ä	·Ö×é±àºÅ	¶ÓÎé±àºÅ	»ù´¡AI	AIÎÄ¼þ	Ñ²ÂßÂ·¾¶	ÉÌµê0	ÉÌµê1	ÉÌµê2	ÉÌµê3	ÃûÓþID	µÈ¼¶	¾µÏñ×é
34	8699062	11971	-1	21	²ÝÔ­ÀÇ		73.402946	104.356499	18	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
35	8699064	11971	-1	21	²ÝÔ­ÀÇ		96.078018	62.95369	16	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
36	8699068	11971	-1	21	²ÝÔ­ÀÇ		83.83931	101.788277	18	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
37	8699070	11971	-1	21	²ÝÔ­ÀÇ		65.471512	77.889542	18	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
38	8699075	11971	-1	21	²ÝÔ­ÀÇ		59.501793	68.474403	18	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
39	8699104	11971	-1	21	²ÝÔ­ÀÇ		78.987152	97.833366	18	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
40	8699109	11971	-1	21	²ÝÔ­ÀÇ		67.53788	64.215828	18	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
41	8699111	11971	-1	21	²ÝÔ­ÀÇ		96.613846	72.642426	18	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
42	8699114	11971	-1	21	²ÝÔ­ÀÇ		79.333977	66.543465	16	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
43	8699115	11971	-1	21	²ÝÔ­ÀÇ		90.033051	72.24556	16	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
44	8699116	11971	-1	21	²ÝÔ­ÀÇ		100.098221	39.661697	18	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
45	8699144	11971	-1	21	²ÝÔ­ÀÇ		74.692673	75.692253	16	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
46	8699146	11971	-1	21	²ÝÔ­ÀÇ		64.109734	87.298973	16	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
47	8699151	11971	-1	21	²ÝÔ­ÀÇ		85.188141	59.557045	16	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
48	8699155	11971	-1	21	²ÝÔ­ÀÇ		68.414207	97.808617	16	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
49	8699174	11971	-1	21	²ÝÔ­ÀÇ		71.209793	93.693588	18	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
50	8699187	11971	-1	21	²ÝÔ­ÀÇ		81.598434	83.898254	18	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
51	8699194	11971	-1	21	²ÝÔ­ÀÇ		88.724159	78.243347	18	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
52	8699198	11971	-1	21	²ÝÔ­ÀÇ		91.208549	43.126553	18	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
53	8699201	11971	-1	21	²ÝÔ­ÀÇ		74.277191	99.987488	18	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
54	8699203	11971	-1	21	²ÝÔ­ÀÇ		84.920425	72.377289	18	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
55	8699205	11971	-1	21	²ÝÔ­ÀÇ		101.133759	49.696518	18	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
56	8699215	11971	-1	21	²ÝÔ­ÀÇ		101.863647	55.829193	18	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
57	15052545	11971	-1	21	²ÝÔ­ÀÇ		81.397858	44.678963	0	0	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
58	15052546	11971	-1	21	²ÝÔ­ÀÇ		55.813122	75.478828	0	0	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
59	15052548	11971	-1	21	²ÝÔ­ÀÇ		84.831703	38.390488	0	0	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
60	15052549	11971	-1	21	²ÝÔ­ÀÇ		70.877327	28.829727	0	0	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
61	15052550	11971	-1	21	²ÝÔ­ÀÇ		97.064117	33.567902	0	0	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
62	15052551	11971	-1	21	²ÝÔ­ÀÇ		55.049362	51.307339	0	0	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
63	15052552	11971	-1	21	²ÝÔ­ÀÇ		73.055351	40.735031	0	0	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
64	15052553	11971	-1	21	²ÝÔ­ÀÇ		73.680099	87.971176	0	0	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
65	15052554	11971	-1	21	²ÝÔ­ÀÇ		92.713226	54.379105	0	0	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
66	15052555	11971	-1	21	²ÝÔ­ÀÇ		58.09967	36.285339	0	0	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
67	15052556	11971	-1	21	²ÝÔ­ÀÇ		62.779984	30.76251	0	0	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
68	15052557	11971	-1	21	²ÝÔ­ÀÇ		67.576149	34.182961	0	0	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
69	15052558	11971	-1	21	²ÝÔ­ÀÇ		63.24173	42.23951	0	0	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
70	15052559	11971	-1	21	²ÝÔ­ÀÇ		62.162636	49.180779	0	0	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
71	15052560	11971	-1	21	²ÝÔ­ÀÇ		66.404892	56.301445	0	0	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
72	15052561	11971	-1	21	²ÝÔ­ÀÇ		72.262741	47.542049	0	0	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
73	15052562	11971	-1	21	²ÝÔ­ÀÇ		48.211514	39.38752	0	0	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
74	15052563	11971	-1	21	²ÝÔ­ÀÇ		50.305653	32.162098	0	0	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
75	15052564	11971	-1	21	²ÝÔ­ÀÇ		53.611183	43.418201	0	0	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
76	15052565	11971	-1	21	²ÝÔ­ÀÇ		64.253044	99.624474	0	0	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
77	15052566	11971	-1	21	²ÝÔ­ÀÇ		60.138512	93.274429	0	0	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
78	15052567	11971	-1	21	²ÝÔ­ÀÇ		77.496208	55.752075	0	0	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
79	15052568	11971	-1	21	²ÝÔ­ÀÇ		45.829346	48.369987	0	0	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
80	15052569	11971	-1	21	²ÝÔ­ÀÇ		40.425507	43.956532	0	0	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
81	15052570	11971	-1	21	²ÝÔ­ÀÇ		42.169296	31.095869	0	0	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
82	15052571	11971	-1	21	²ÝÔ­ÀÇ		37.693661	56.400745	0	0	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
83	15052572	11971	-1	21	²ÝÔ­ÀÇ		37.312607	47.780556	0	0	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
84	15052573	11971	-1	21	²ÝÔ­ÀÇ		45.643192	55.906822	0	0	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
85	15052574	11971	-1	21	²ÝÔ­ÀÇ		42.270927	66.693939	0	0	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
86	15052575	11971	-1	21	²ÝÔ­ÀÇ		35.043526	39.217762	0	0	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
87	15052576	11971	-1	21	²ÝÔ­ÀÇ		28.373867	59.391579	0	0	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
88	15052577	11971	-1	21	²ÝÔ­ÀÇ		41.659405	72.602951	0	0	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
89	15052578	11971	-1	21	²ÝÔ­ÀÇ		29.710205	69.215378	0	0	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
90	15052579	11971	-1	21	²ÝÔ­ÀÇ		36.069324	64.317535	0	0	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
91	15052580	11971	-1	21	²ÝÔ­ÀÇ		43.539188	78.238617	0	0	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
92	15052581	11971	-1	21	²ÝÔ­ÀÇ		37.764637	84.873283	0	0	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
93	15052582	11971	-1	21	²ÝÔ­ÀÇ		33.10083	79.997696	0	0	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
94	15052583	11971	-1	21	²ÝÔ­ÀÇ		47.852055	83.795128	0	0	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
95	15052585	11971	-1	21	²ÝÔ­ÀÇ		28.803154	51.210217	0	0	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
96	15052586	11971	-1	21	²ÝÔ­ÀÇ		34.719337	74.203102	0	0	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
97	15052587	11971	-1	21	²ÝÔ­ÀÇ		48.371071	79.352318	0	0	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
98	15052588	11971	-1	21	²ÝÔ­ÀÇ		37.153	107.380783	0	0	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	6	0	
99	15052589	11971	-1	21	²ÝÔ­ÀÇ		33.116924	101.599014	0	0	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	6	0	
100	15052590	11971	-1	21	²ÝÔ­ÀÇ		29.262461	94.099815	0	0	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	6	0	
101	15052591	11971	-1	21	²ÝÔ­ÀÇ		55.962669	85.279091	0	0	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	6	0	
102	15052592	11971	-1	21	²ÝÔ­ÀÇ		55.321068	100.478333	0	0	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	6	0	
103	15052593	11971	-1	21	²ÝÔ­ÀÇ		57.378296	121.866409	0	0	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	6	0	
104	15052594	11971	-1	21	²ÝÔ­ÀÇ		73.973854	116.168144	0	0	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	6	0	
105	15052597	11971	-1	21	²ÝÔ­ÀÇ		68.646431	113.837761	0	0	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	6	0	
106	15052598	11971	-1	21	²ÝÔ­ÀÇ		76.643051	109.667839	0	0	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	6	0	
107	15052599	11971	-1	21	²ÝÔ­ÀÇ		82.618713	94.862152	0	0	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	6	0	
108	15052600	11971	-1	21	²ÝÔ­ÀÇ		88.572014	83.420959	0	0	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	6	0	
109	15052602	11971	-1	21	²ÝÔ­ÀÇ		79.539299	90.467072	0	0	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	6	0	
110	15052603	11971	-1	21	²ÝÔ­ÀÇ		60.479877	81.967438	0	0	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	6	0	
111	15052604	11971	-1	21	²ÝÔ­ÀÇ		53.901119	89.397392	0	0	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	6	0	
112	15052605	11971	-1	21	²ÝÔ­ÀÇ		74.466095	81.836418	0	0	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	6	0	
113	15052606	11971	-1	21	²ÝÔ­ÀÇ		67.542847	71.587097	0	0	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	6	0	
114	15052607	11971	-1	21	²ÝÔ­ÀÇ		75.40992	61.769276	0	0	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	6	0	
115	15052608	11971	-1	21	²ÝÔ­ÀÇ		75.076759	71.165161	0	0	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	6	0	
116	15052609	11971	-1	21	²ÝÔ­ÀÇ		81.901756	77.467117	0	0	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	6	0	
117	15052610	11971	-1	21	²ÝÔ­ÀÇ		89.250877	66.587669	0	0	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	6	0	
118	15052611	11971	-1	21	²ÝÔ­ÀÇ		106.971596	62.949654	0	0	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	6	0	
119	15052613	11971	-1	21	²ÝÔ­ÀÇ		52.852089	66.404007	0	0	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	6	0	
120	15052614	11971	-1	21	²ÝÔ­ÀÇ		63.396461	37.679794	0	0	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	6	0	
121	15052615	11971	-1	21	²ÝÔ­ÀÇ		40.561836	36.799385	0	0	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	6	0	
122	15052616	11971	-1	21	²ÝÔ­ÀÇ		84.847023	50.58139	0	0	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	6	0	
123	15052617	11971	-1	21	²ÝÔ­ÀÇ		83.494484	63.617695	0	0	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	6	0	
124	15052618	11971	-1	21	²ÝÔ­ÀÇ		58.043003	55.129349	0	0	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	6	0	
125	15052619	11971	-1	21	²ÝÔ­ÀÇ		94.260681	49.466393	0	0	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	6	0	
126	15052622	11971	-1	21	²ÝÔ­ÀÇ		80.671402	104.486435	0	0	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	6	0	
127	15052623	11971	-1	21	²ÝÔ­ÀÇ		69.707184	119.806885	0	0	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	6	0	
128	15052624	11971	-1	21	²ÝÔ­ÀÇ		60.654125	117.69619	0	0	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	6	0	
129	15052625	11971	-1	21	²ÝÔ­ÀÇ		64.541534	123.81218	0	0	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	6	0	
130	15052626	11971	-1	21	²ÝÔ­ÀÇ		109.660706	54.193707	0	0	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	6	0	
131	15052627	11971	-1	21	²ÝÔ­ÀÇ		114.125458	63.426395	0	0	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	6	0	
132	8711465	11971	-1	21	²ÝÔ­ÀÇ		48.990047	109.821426	36	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
133	8711466	11971	-1	21	²ÝÔ­ÀÇ		32.806679	89.639351	36	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
134	8711467	11971	-1	21	²ÝÔ­ÀÇ		49.105869	98.175247	36	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
135	8711468	11971	-1	21	²ÝÔ­ÀÇ		48.703968	90.484451	36	-1	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	6	0	
136	8711469	11971	-1	21	²ÝÔ­ÀÇ		43.46207	90.351524	36	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
137	8711470	11971	-1	21	²ÝÔ­ÀÇ		41.01413	102.81617	36	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
138	8711471	11971	-1	21	²ÝÔ­ÀÇ		32.495644	109.209229	36	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
139	8711472	11971	-1	21	²ÝÔ­ÀÇ		40.708672	114.709007	36	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	6	0	
140	8706699	11970	-1	21	²ÝÔ­×ØÐÜ		233.562134	231.5728	0	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	9	0	
141	8706711	11970	-1	21	²ÝÔ­×ØÐÜ		200.831726	178.895752	7	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	9	0	
142	8706714	11970	-1	21	²ÝÔ­×ØÐÜ		91.964211	223.187805	27	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	9	0	
143	8706718	11970	-1	21	²ÝÔ­×ØÐÜ		181.785233	183.194275	12	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	9	0	
144	8706720	11970	-1	21	²ÝÔ­×ØÐÜ		233.047211	214.598984	22	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	9	0	
145	8706721	11970	-1	21	²ÝÔ­×ØÐÜ		216.650772	229.502808	12	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	9	0	
146	8706722	11970	-1	21	²ÝÔ­×ØÐÜ		216.512619	193.385681	22	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	9	0	
147	8706724	11970	-1	21	²ÝÔ­×ØÐÜ		206.294724	210.455795	14	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	9	0	
148	8707399	11970	-1	21	²ÝÔ­×ØÐÜ		220.693176	172.766449	14	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	9	0	
149	8707401	11970	-1	21	²ÝÔ­×ØÐÜ		194.832672	183.500183	14	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	9	0	
150	8707402	11970	-1	21	²ÝÔ­×ØÐÜ		227.211868	181.296219	14	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	9	0	
151	8707437	11970	-1	21	²ÝÔ­×ØÐÜ		216.055405	216.610611	14	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	9	0	
152	8707438	11970	-1	21	²ÝÔ­×ØÐÜ		199.976395	192.124847	14	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	9	0	
153	8706699	11970	-1	21	²ÝÔ­×ØÐÜ		225.518555	210.928207	0	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	9	0	
154	8706711	11970	-1	21	²ÝÔ­×ØÐÜ		231.498581	222.03035	7	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	9	0	
155	8706714	11970	-1	21	²ÝÔ­×ØÐÜ		215.692261	204.301666	27	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	9	0	
156	8706716	11970	-1	21	²ÝÔ­×ØÐÜ		223.867142	199.341248	12	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	9	0	
157	8706717	11970	-1	21	²ÝÔ­×ØÐÜ		206.810745	185.821304	24	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	9	0	
158	8706718	11970	-1	21	²ÝÔ­×ØÐÜ		186.589874	211.765961	12	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	9	0	
159	8706720	11970	-1	21	²ÝÔ­×ØÐÜ		203.044846	172.792389	22	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	9	0	
160	8706721	11970	-1	21	²ÝÔ­×ØÐÜ		176.484726	214.377609	12	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	9	0	
161	8706722	11970	-1	21	²ÝÔ­×ØÐÜ		224.635834	220.841858	22	-1	1000	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	9	0	
