169	黄金中	149	5	14	70	-1	-1	-1	-1	5	11980132
170	黄金发	150	5	14	70	-1	-1	-1	-1	5	11980133
171	黄金白	151	5	14	70	-1	-1	-1	-1	5	11980134
181	黄金一条	149	2	14	70	-1	-1	-1	-1	7	11980135
182	黄金二条	149	4	14	70	-1	-1	-1	-1	7	11980136
183	黄金三条	149	3	14	70	-1	-1	-1	-1	7	11980137
184	黄金四条	149	2	14	70	-1	-1	-1	-1	7	11980138
185	黄金五条	149	4	14	70	-1	-1	-1	-1	7	11980139
186	黄金六条	149	3	14	70	-1	-1	-1	-1	7	11980140
187	黄金七条	149	2	14	70	-1	-1	-1	-1	7	11980141
188	黄金八条	149	4	14	70	-1	-1	-1	-1	7	11980142
189	黄金九条	149	3	14	70	-1	-1	-1	-1	7	11980143
191	黄金一筒	151	2	14	70	-1	-1	-1	-1	7	11980144
192	黄金二筒	151	4	14	70	-1	-1	-1	-1	7	11980145
193	黄金三筒	151	3	14	70	-1	-1	-1	-1	7	11980146
194	黄金四筒	151	2	14	70	-1	-1	-1	-1	7	11980147
195	黄金五筒	151	4	14	70	-1	-1	-1	-1	7	11980148
196	黄金六筒	151	3	14	70	-1	-1	-1	-1	7	11980149
197	黄金七筒	151	2	14	70	-1	-1	-1	-1	7	11980150
198	黄金八筒	151	4	14	70	-1	-1	-1	-1	7	11980151
199	黄金九筒	151	3	14	70	-1	-1	-1	-1	7	11980152
201	黄金一万	150	2	14	70	-1	-1	-1	-1	7	11980153
202	黄金二万	150	4	14	70	-1	-1	-1	-1	7	11980154
203	黄金三万	150	3	14	70	-1	-1	-1	-1	7	11980155
204	黄金四万	150	2	14	70	-1	-1	-1	-1	7	11980156
205	黄金五万	150	4	14	70	-1	-1	-1	-1	7	11980157
206	黄金六万	150	3	14	70	-1	-1	-1	-1	7	11980158
207	黄金七万	150	2	14	70	-1	-1	-1	-1	7	11980159
208	黄金八万	150	4	14	70	-1	-1	-1	-1	7	11980160
209	黄金九万	150	3	14	70	-1	-1	-1	-1	7	11980161
215	黄金东	149	7	8	275	190	2	-1	-1	1	11980162
216	黄金南	150	7	8	275	191	2	-1	-1	1	11980163
217	黄金西	151	7	8	275	192	2	-1	-1	1	11980164
218	黄金北	163	5	8	275	117	5	-1	-1	1	11980165
219	黄金中	149	4	10	70	-1	-1	-1	-1	5	11980166
220	黄金发	150	4	10	70	-1	-1	-1	-1	5	11980167
221	黄金白	151	4	10	70	-1	-1	-1	-1	5	11980168
231	黄金一条	149	1	10	70	-1	-1	-1	-1	7	11980169
232	黄金二条	149	3	10	70	-1	-1	-1	-1	7	11980170
233	黄金三条	149	2	10	70	-1	-1	-1	-1	7	11980171
234	黄金四条	149	1	10	70	-1	-1	-1	-1	7	11980172
235	黄金五条	149	3	10	70	-1	-1	-1	-1	7	11980173
236	黄金六条	149	2	10	70	-1	-1	-1	-1	7	11980174
237	黄金七条	149	1	10	70	-1	-1	-1	-1	7	11980175
238	黄金八条	149	3	10	70	-1	-1	-1	-1	7	11980176
239	黄金九条	149	2	10	70	-1	-1	-1	-1	7	11980177
241	黄金一筒	151	1	10	70	-1	-1	-1	-1	7	11980178
242	黄金二筒	151	3	10	70	-1	-1	-1	-1	7	11980179
243	黄金三筒	151	2	10	70	-1	-1	-1	-1	7	11980180
244	黄金四筒	151	1	10	70	-1	-1	-1	-1	7	11980181
245	黄金五筒	151	3	10	70	-1	-1	-1	-1	7	11980182
246	黄金六筒	151	2	10	70	-1	-1	-1	-1	7	11980183
247	黄金七筒	151	1	10	70	-1	-1	-1	-1	7	11980184
248	黄金八筒	151	3	10	70	-1	-1	-1	-1	7	11980185
249	黄金九筒	151	2	10	70	-1	-1	-1	-1	7	11980186
251	黄金一万	150	1	10	70	-1	-1	-1	-1	7	11980187
252	黄金二万	150	3	10	70	-1	-1	-1	-1	7	11980188
253	黄金三万	150	2	10	70	-1	-1	-1	-1	7	11980189
254	黄金四万	150	1	10	70	-1	-1	-1	-1	7	11980190
255	黄金五万	150	3	10	70	-1	-1	-1	-1	7	11980191
256	黄金六万	150	2	10	70	-1	-1	-1	-1	7	11980192
257	黄金七万	150	1	10	70	-1	-1	-1	-1	7	11980193
258	黄金八万	150	3	10	70	-1	-1	-1	-1	7	11980194
259	黄金九万	150	2	10	70	-1	-1	-1	-1	7	11980195
265	黄金东	149	7	8	275	190	2	-1	-1	1	11980196
266	黄金南	150	7	8	275	191	2	-1	-1	1	11980197
267	黄金西	151	7	8	275	192	2	-1	-1	1	11980198
268	黄金北	163	5	8	275	117	5	-1	-1	1	11980199
269	黄金中	149	4	12	70	-1	-1	-1	-1	5	11980200
270	黄金发	150	4	12	70	-1	-1	-1	-1	5	11980201
271	黄金白	151	4	12	70	-1	-1	-1	-1	5	11980202
281	黄金一条	149	1	12	70	-1	-1	-1	-1	7	11980203
282	黄金二条	149	3	12	70	-1	-1	-1	-1	7	11980204
283	黄金三条	149	2	12	70	-1	-1	-1	-1	7	11980205
284	黄金四条	149	1	12	70	-1	-1	-1	-1	7	11980206
285	黄金五条	149	3	12	70	-1	-1	-1	-1	7	11980207
286	黄金六条	149	2	12	70	-1	-1	-1	-1	7	11980208
287	黄金七条	149	1	12	70	-1	-1	-1	-1	7	11980209
288	黄金八条	149	3	12	70	-1	-1	-1	-1	7	11980210
289	黄金九条	149	2	12	70	-1	-1	-1	-1	7	11980211
291	黄金一筒	151	1	12	70	-1	-1	-1	-1	7	11980212
292	黄金二筒	151	3	12	70	-1	-1	-1	-1	7	11980213
293	黄金三筒	151	2	12	70	-1	-1	-1	-1	7	11980214
294	黄金四筒	151	1	12	70	-1	-1	-1	-1	7	11980215
295	黄金五筒	151	3	12	70	-1	-1	-1	-1	7	11980216
296	黄金六筒	151	2	12	70	-1	-1	-1	-1	7	11980217
297	黄金七筒	151	1	12	70	-1	-1	-1	-1	7	11980218
298	黄金八筒	151	3	12	70	-1	-1	-1	-1	7	11980219
299	黄金九筒	151	2	12	70	-1	-1	-1	-1	7	11980220
301	黄金一万	150	1	12	70	-1	-1	-1	-1	7	11980221
302	黄金二万	150	3	12	70	-1	-1	-1	-1	7	11980222
303	黄金三万	150	2	12	70	-1	-1	-1	-1	7	11980223
304	黄金四万	150	1	12	70	-1	-1	-1	-1	7	11980224
305	黄金五万	150	3	12	70	-1	-1	-1	-1	7	11980225
306	黄金六万	150	2	12	70	-1	-1	-1	-1	7	11980226
307	黄金七万	150	1	12	70	-1	-1	-1	-1	7	11980227
308	黄金八万	150	3	12	70	-1	-1	-1	-1	7	11980228
309	黄金九万	150	2	12	70	-1	-1	-1	-1	7	11980229
315	黄金东	149	7	8	275	190	2	-1	-1	1	11980230
316	黄金南	150	7	8	275	191	2	-1	-1	1	11980231
317	黄金西	151	7	8	275	192	2	-1	-1	1	11980232
318	黄金北	163	5	8	275	117	5	-1	-1	1	11980233
319	黄金中	149	4	14	70	-1	-1	-1	-1	5	11980234
320	黄金发	150	4	14	70	-1	-1	-1	-1	5	11980235
321	黄金白	151	4	14	70	-1	-1	-1	-1	5	11980236
331	黄金一条	149	1	14	70	-1	-1	-1	-1	7	11980237
332	黄金二条	149	3	14	70	-1	-1	-1	-1	7	11980238
333	黄金三条	149	2	14	70	-1	-1	-1	-1	7	11980239
334	黄金四条	149	1	14	70	-1	-1	-1	-1	7	11980240
335	黄金五条	149	3	14	70	-1	-1	-1	-1	7	11980241
336	黄金六条	149	2	14	70	-1	-1	-1	-1	7	11980242
337	黄金七条	149	1	14	70	-1	-1	-1	-1	7	11980243
338	黄金八条	149	3	14	70	-1	-1	-1	-1	7	11980244
339	黄金九条	149	2	14	70	-1	-1	-1	-1	7	11980245
341	黄金一筒	151	1	14	70	-1	-1	-1	-1	7	11980246
342	黄金二筒	151	3	14	70	-1	-1	-1	-1	7	11980247
343	黄金三筒	151	2	14	70	-1	-1	-1	-1	7	11980248
344	黄金四筒	151	1	14	70	-1	-1	-1	-1	7	11980249
345	黄金五筒	151	3	14	70	-1	-1	-1	-1	7	11980250
346	黄金六筒	151	2	14	70	-1	-1	-1	-1	7	11980251
347	黄金七筒	151	1	14	70	-1	-1	-1	-1	7	11980252
348	黄金八筒	151	3	14	70	-1	-1	-1	-1	7	11980253
349	黄金九筒	151	2	14	70	-1	-1	-1	-1	7	11980254
351	黄金一万	150	1	14	70	-1	-1	-1	-1	7	11980255
352	黄金二万	150	3	14	70	-1	-1	-1	-1	7	11980256
353	黄金三万	150	2	14	70	-1	-1	-1	-1	7	11980257
354	黄金四万	150	1	14	70	-1	-1	-1	-1	7	11980258
355	黄金五万	150	3	14	70	-1	-1	-1	-1	7	11980259
356	黄金六万	150	2	14	70	-1	-1	-1	-1	7	11980260
357	黄金七万	150	1	14	70	-1	-1	-1	-1	7	11980261
358	黄金八万	150	3	14	70	-1	-1	-1	-1	7	11980262
359	黄金九万	150	2	14	70	-1	-1	-1	-1	7	11980263
