NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	FLOAT	FLOAT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM
±àºÅ	Ëæ»ú±àºÅ	attr±àºÅ	Âß¼­±í±àºÅ	ÕóÓª±àºÅ	Ãû³Æ	³ÆºÅ	xÖá×ø±ê	zÖá×ø±ê	³¯Ïò	½Å±¾±àºÅ	ÖØÉúÊ±¼ä	·Ö×é±àºÅ	¶ÓÎé±àºÅ	»ù´¡AI	AIÎÄ¼þ	Ñ²ÂßÂ·¾¶	ÉÌµê0	ÉÌµê1	ÉÌµê2	ÉÌµê3	ÃûÓþID	µÈ¼¶	¾µÏñ×é
39	8	6944	-1	21	ÓÄ°µÖ®Í«		194.339798	111.46022	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
40	9	6944	-1	21	ÓÄ°µÖ®Í«		201.49501	62.320019	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
41	10	6944	-1	21	ÓÄ°µÖ®Í«		200.273224	61.342762	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
42	13	6945	-1	21	ÓÄ·ÙÖ®³Ý		89.442413	153.140198	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
43	14	6945	-1	21	ÓÄ·ÙÖ®³Ý		90.27021	101.629669	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
44	2	6944	-1	21	ÓÄ°µÖ®Í«		89.737091	197.44902	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
45	3	6944	-1	21	ÓÄ°µÖ®Í«		125.50959	200.594208	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
46	4	6944	-1	21	ÓÄ°µÖ®Í«		164.502747	193.811386	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
47	5	6944	-1	21	ÓÄ°µÖ®Í«		196.20018	191.45015	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
48	6	6944	-1	21	ÓÄ°µÖ®Í«		196.351257	156.981949	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
49	7	6944	-1	21	ÓÄ°µÖ®Í«		161.355316	113.502892	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
50	8	6944	-1	21	ÓÄ°µÖ®Í«		194.839554	109.671333	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
51	9	6944	-1	21	ÓÄ°µÖ®Í«		170.083496	61.586369	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
52	5	6944	-1	21	ÓÄ°µÖ®Í«		195.584167	190.995697	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
53	6	6944	-1	21	ÓÄ°µÖ®Í«		199.098938	157.861511	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
54	7	6944	-1	21	ÓÄ°µÖ®Í«		160.810898	112.643646	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
55	8	6944	-1	21	ÓÄ°µÖ®Í«		196.01123	108.667473	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
56	9	6944	-1	21	ÓÄ°µÖ®Í«		169.264877	61.561543	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
57	10	6944	-1	21	ÓÄ°µÖ®Í«		201.074966	60.741566	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
58	13	6945	-1	21	ÓÄ·ÙÖ®³Ý		90.38504	99.834038	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
59	14	6945	-1	21	ÓÄ·ÙÖ®³Ý		61.007969	106.7715	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
60	15	6945	-1	21	ÓÄ·ÙÖ®³Ý		126.67746	99.261002	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
61	17	6945	-1	21	ÓÄ·ÙÖ®³Ý		91.727737	57.999401	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
62	2	6944	-1	21	ÓÄ°µÖ®Í«		90.402939	196.875031	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
63	3	6944	-1	21	ÓÄ°µÖ®Í«		124.95295	198.75264	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
64	4	6944	-1	21	ÓÄ°µÖ®Í«		163.842575	192.876678	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
65	5	6944	-1	21	ÓÄ°µÖ®Í«		194.974533	190.915619	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
66	6	6944	-1	21	ÓÄ°µÖ®Í«		198.411713	158.472626	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
67	7	6944	-1	21	ÓÄ°µÖ®Í«		160.808411	112.583549	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
68	8	6944	-1	21	ÓÄ°µÖ®Í«		196.939438	111.299255	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
69	9	6944	-1	21	ÓÄ°µÖ®Í«		169.335754	63.83691	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
70	10	6944	-1	21	ÓÄ°µÖ®Í«		202.582123	61.433998	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
71	13	6945	-1	21	ÓÄ·ÙÖ®³Ý		90.658524	101.618584	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
72	14	6945	-1	21	ÓÄ·ÙÖ®³Ý		60.985233	105.221649	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
73	15	6945	-1	21	ÓÄ·ÙÖ®³Ý		127.144173	100.255211	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
74	16	6945	-1	21	ÓÄ·ÙÖ®³Ý		129.231979	58.031654	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
75	17	6945	-1	21	ÓÄ·ÙÖ®³Ý		93.051949	59.271732	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
76	2	6944	-1	21	ÓÄ°µÖ®Í«		90.486893	196.055222	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
77	3	6944	-1	21	ÓÄ°µÖ®Í«		124.633759	198.514511	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
78	4	6944	-1	21	ÓÄ°µÖ®Í«		164.759857	193.660965	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
79	5	6944	-1	21	ÓÄ°µÖ®Í«		195.564774	190.062546	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
80	6	6944	-1	21	ÓÄ°µÖ®Í«		198.447418	158.445618	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
81	7	6944	-1	21	ÓÄ°µÖ®Í«		159.949249	113.13916	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
82	8	6944	-1	21	ÓÄ°µÖ®Í«		194.931564	109.138893	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
83	9	6944	-1	21	ÓÄ°µÖ®Í«		171.883163	61.381241	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
84	10	6944	-1	21	ÓÄ°µÖ®Í«		168.595688	63.121769	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
85	14	6945	-1	21	ÓÄ·ÙÖ®³Ý		61.33337	108.120766	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
86	17	6945	-1	21	ÓÄ·ÙÖ®³Ý		91.246872	58.718922	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
87	2	6944	-1	21	ÓÄ°µÖ®Í«		87.733887	198.850052	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
88	3	6944	-1	21	ÓÄ°µÖ®Í«		125.431099	199.309708	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
89	4	6944	-1	21	ÓÄ°µÖ®Í«		165.593887	193.407516	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
90	5	6944	-1	21	ÓÄ°µÖ®Í«		195.476715	192.632477	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
91	6	6944	-1	21	ÓÄ°µÖ®Í«		195.630402	157.833527	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
92	7	6944	-1	21	ÓÄ°µÖ®Í«		160.898224	111.790474	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
93	8	6944	-1	21	ÓÄ°µÖ®Í«		196.292664	110.830948	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
94	9	6944	-1	21	ÓÄ°µÖ®Í«		169.143845	63.957951	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
95	10	6944	-1	21	ÓÄ°µÖ®Í«		201.209427	60.915249	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
96	17	6945	-1	21	ÓÄ·ÙÖ®³Ý		91.668007	58.781517	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
97	2	6944	-1	21	ÓÄ°µÖ®Í«		88.570969	196.384094	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
98	3	6944	-1	21	ÓÄ°µÖ®Í«		125.031586	199.955475	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
99	4	6944	-1	21	ÓÄ°µÖ®Í«		165.258652	194.106766	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
100	5	6944	-1	21	ÓÄ°µÖ®Í«		196.598083	190.321777	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
101	6	6944	-1	21	ÓÄ°µÖ®Í«		197.351517	159.045761	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
102	7	6944	-1	21	ÓÄ°µÖ®Í«		160.693253	112.834305	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
103	8	6944	-1	21	ÓÄ°µÖ®Í«		195.299393	110.583626	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
104	9	6944	-1	21	ÓÄ°µÖ®Í«		170.632095	62.296471	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
105	10	6944	-1	21	ÓÄ°µÖ®Í«		202.219772	60.567719	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
106	12	6945	-1	21	ÓÄ·ÙÖ®³Ý		62.723007	151.144775	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
107	14	6945	-1	21	ÓÄ·ÙÖ®³Ý		88.879135	101.605392	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
108	17	6945	-1	21	ÓÄ·ÙÖ®³Ý		92.870911	58.306488	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
109	7191855	3858	400058	20			163	196	32	0	2000	-1	-1	5	0	0	-1	-1	-1	-1	-1	50	0	
110	7191856	3859	400059	20			164	114	32	0	2000	-1	-1	5	0	1	-1	-1	-1	-1	-1	50	0	
111	7191859	3862	400062	20			132	57	32	0	2000	-1	-1	5	0	2	-1	-1	-1	-1	-1	55	0	
112	7191860	3863	400063	20			92	153	32	0	2000	-1	-1	5	0	3	-1	-1	-1	-1	-1	55	0	
113	7191861	6944	-1	21	ÓÄ°µÖ®Í«		170.287491	63.441093	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
114	7191862	6944	-1	21	ÓÄ°µÖ®Í«		171.734192	61.571568	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
115	7191863	6944	-1	21	ÓÄ°µÖ®Í«		171.803345	62.135223	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
116	7191864	6944	-1	21	ÓÄ°µÖ®Í«		171.391312	62.117973	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
117	7191865	6944	-1	21	ÓÄ°µÖ®Í«		165.659637	193.276993	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
118	7191866	6944	-1	21	ÓÄ°µÖ®Í«		166.145157	193.485931	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
119	7191867	6944	-1	21	ÓÄ°µÖ®Í«		198.411713	158.472626	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
120	7191868	6944	-1	21	ÓÄ°µÖ®Í«		198.411713	158.472626	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
121	7191869	6944	-1	21	ÓÄ°µÖ®Í«		198.411713	158.472626	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
122	7191870	6944	-1	21	ÓÄ°µÖ®Í«		158.599686	150.404037	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
123	7191871	6944	-1	21	ÓÄ°µÖ®Í«		159.740067	150.613358	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
124	7191872	6944	-1	21	ÓÄ°µÖ®Í«		158.317902	151.084915	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
125	7191873	6944	-1	21	ÓÄ°µÖ®Í«		157.37706	149.846344	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
126	7191874	6944	-1	21	ÓÄ°µÖ®Í«		158.844299	151.188446	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
127	7191875	6944	-1	21	ÓÄ°µÖ®Í«		158.422989	150.397888	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
128	7191876	6944	-1	21	ÓÄ°µÖ®Í«		159.893021	151.565964	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
129	7191877	6944	-1	21	ÓÄ°µÖ®Í«		158.203232	148.578857	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
130	7191878	6944	-1	21	ÓÄ°µÖ®Í«		158.348969	149.791809	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
131	7191879	6944	-1	21	ÓÄ°µÖ®Í«		158.338196	150.223038	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
132	7191880	6944	-1	21	ÓÄ°µÖ®Í«		125.975517	151.530548	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
133	7191881	6944	-1	21	ÓÄ°µÖ®Í«		126.72049	152.135696	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
134	7191882	6944	-1	21	ÓÄ°µÖ®Í«		124.677261	151.166885	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
135	7191883	6944	-1	21	ÓÄ°µÖ®Í«		123.31881	151.627716	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
136	7191884	6944	-1	21	ÓÄ°µÖ®Í«		123.87719	152.92189	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
137	7191885	6944	-1	21	ÓÄ°µÖ®Í«		124.356476	152.767868	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
138	7191886	6944	-1	21	ÓÄ°µÖ®Í«		125.154663	152.137283	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
139	7191887	6944	-1	21	ÓÄ°µÖ®Í«		125.631248	153.508057	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
140	7191888	6944	-1	21	ÓÄ°µÖ®Í«		126.427048	153.118011	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
141	7191889	6944	-1	21	ÓÄ°µÖ®Í«		126.667015	151.439346	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
142	7191890	6944	-1	21	ÓÄ°µÖ®Í«		124.633759	198.514511	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
143	7191891	6944	-1	21	ÓÄ°µÖ®Í«		124.633759	198.514511	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
144	7191892	6944	-1	21	ÓÄ°µÖ®Í«		88.570969	196.384094	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
145	7191893	6944	-1	21	ÓÄ°µÖ®Í«		88.570969	196.384094	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
146	7191894	6944	-1	21	ÓÄ°µÖ®Í«		88.570969	196.384094	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
147	7191895	6944	-1	21	ÓÄ°µÖ®Í«		88.570969	196.384094	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	50	0	
148	7191896	6945	-1	21	ÓÄ·ÙÖ®³Ý		130.046387	58.045029	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
149	7191897	6945	-1	21	ÓÄ·ÙÖ®³Ý		128.359146	56.907459	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
150	7191898	6945	-1	21	ÓÄ·ÙÖ®³Ý		130.452911	58.28495	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
151	7191899	6945	-1	21	ÓÄ·ÙÖ®³Ý		130.801758	57.823662	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
152	7191900	6945	-1	21	ÓÄ·ÙÖ®³Ý		129.698563	56.930489	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
153	7191901	6945	-1	21	ÓÄ·ÙÖ®³Ý		130.396408	56.65189	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
154	7191902	6945	-1	21	ÓÄ·ÙÖ®³Ý		130.39505	58.050312	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
155	7191903	6945	-1	21	ÓÄ·ÙÖ®³Ý		128.476181	56.441734	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
156	7191904	6945	-1	21	ÓÄ·ÙÖ®³Ý		130.68483	58.696644	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
157	7191905	6945	-1	21	ÓÄ·ÙÖ®³Ý		129.116104	57.445236	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
158	7191906	6945	-1	21	ÓÄ·ÙÖ®³Ý		129.05809	57.211739	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
159	7191907	6945	-1	21	ÓÄ·ÙÖ®³Ý		129.931091	57.051479	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
160	7191908	6945	-1	21	ÓÄ·ÙÖ®³Ý		126.675537	101.249474	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
161	7191909	6945	-1	21	ÓÄ·ÙÖ®³Ý		127.378418	99.728615	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
162	7191910	6945	-1	21	ÓÄ·ÙÖ®³Ý		127.55365	99.670593	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
163	7191911	6945	-1	21	ÓÄ·ÙÖ®³Ý		127.261154	100.138031	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
164	7191912	6945	-1	21	ÓÄ·ÙÖ®³Ý		127.903496	100.021103	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
165	7191913	6945	-1	21	ÓÄ·ÙÖ®³Ý		128.078629	99.904404	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	55	0	
