NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	FLOAT	FLOAT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM
±àºÅ	Ëæ»ú±àºÅ	attr±àºÅ	Âß¼­±í±àºÅ	ÕóÓª±àºÅ	Ãû³Æ	³ÆºÅ	xÖá×ø±ê	zÖá×ø±ê	³¯Ïò	½Å±¾±àºÅ	ÖØÉúÊ±¼ä	·Ö×é±àºÅ	¶ÓÎé±àºÅ	»ù´¡AI	AIÎÄ¼þ	Ñ²ÂßÂ·¾¶	ÉÌµê0	ÉÌµê1	ÉÌµê2	ÉÌµê3	ÃûÓþID	µÈ¼¶	¾µÏñ×é
49	49	56600	-1	21			65.532471	29.843306	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
50	50	56600	-1	21			68.101563	29.953413	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
51	51	56600	-1	21			67.73838	31.273027	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
52	52	56600	-1	21			65.3367	31.150593	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
53	53	56600	-1	21			66.299049	31.963144	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
54	54	56600	-1	21			67.50058	31.967846	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
55	55	56600	-1	21			66.77729	32.490597	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
56	56	56600	-1	21			66.80114	29.483898	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
57	57	56600	-1	21			85.872749	90.771141	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
58	58	56600	-1	21			85.396698	90.344452	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
59	59	56600	-1	21			86.437164	90.344582	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
60	60	56600	-1	21			85.415665	91.348648	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
61	61	56600	-1	21			86.52253	91.36203	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
62	62	56600	-1	21			86.18132	91.920799	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
63	63	56600	-1	21			84.55191	90.893143	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
64	64	56600	-1	21			87.429611	90.762833	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
65	65	56600	-1	21			85.754532	89.688927	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
66	66	56600	-1	21			84.244843	90.30999	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
67	67	56600	-1	21			84.520485	91.742729	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
68	68	56600	-1	21			87.136681	91.622437	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
69	69	56600	-1	21			81.256676	109.78067	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
70	70	56600	-1	21			80.654472	109.154129	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
71	71	56600	-1	21			82.028908	109.580681	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
72	72	56600	-1	21			81.223991	108.706863	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
73	73	56600	-1	21			80.64695	110.041443	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
74	74	56600	-1	21			81.974884	110.410088	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
75	75	56600	-1	21			82.06646	108.939316	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
76	76	56600	-1	21			81.719627	108.456612	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
77	77	56600	-1	21			80.83065	108.069061	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
78	78	56600	-1	21			79.857834	108.619507	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
79	79	56600	-1	21			79.851433	109.721405	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
80	80	56600	-1	21			80.762642	111.291	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
81	81	56600	-1	21			34.636272	95.403946	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
82	82	56600	-1	21			33.751324	94.331924	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
83	83	56600	-1	21			35.590942	94.642853	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
84	84	56600	-1	21			34.731483	93.805611	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
85	85	56600	-1	21			34.777962	92.990753	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
86	86	56600	-1	21			33.750984	93.398788	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
87	87	56600	-1	21			36.354889	93.967926	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
88	88	56600	-1	21			33.887932	95.271561	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
89	89	56600	-1	21			36.107796	95.775856	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
90	90	56600	-1	21			34.992779	96.384941	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
91	91	56600	-1	21			36.126228	93.131798	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
92	92	56600	-1	21			33.778294	92.60318	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
93	93	56600	-1	21			31.705139	65.869934	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
94	94	56600	-1	21			30.948948	64.843658	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
95	95	56600	-1	21			32.543289	65.221359	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
96	96	56600	-1	21			31.056181	66.287949	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
97	97	56600	-1	21			32.51675	66.556335	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
98	98	56600	-1	21			31.780424	67.668297	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
99	99	56600	-1	21			30.322165	65.969376	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
100	100	56600	-1	21			33.432178	66.34375	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
101	101	56600	-1	21			32.421459	64.347443	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
102	102	56600	-1	21			31.100893	64.115028	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
103	103	56600	-1	21			31.958359	63.31324	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
104	104	56600	-1	21			30.551832	67.418419	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
105	105	56600	-1	21			94.177773	101.000603	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
106	106	56600	-1	21			93.924698	100.083374	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
107	107	56600	-1	21			94.799156	100.724411	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
108	108	56600	-1	21			93.108414	101.206512	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
109	109	56600	-1	21			94.25087	101.875977	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
110	110	56600	-1	21			95.115311	101.743446	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
111	111	56600	-1	21			93.25914	100.410072	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
112	112	56600	-1	21			95.243301	99.784355	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
113	113	56600	-1	21			94.396889	99.355232	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
114	114	56600	-1	21			93.262497	102.198868	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
115	115	56600	-1	21			93.981529	102.620789	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
116	116	56600	-1	21			95.706017	101.005806	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
117	117	56600	-1	21			37.168968	81.990837	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
118	118	56600	-1	21			36.482193	81.457672	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
119	119	56600	-1	21			36.581097	82.020119	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
120	120	56600	-1	21			37.453529	82.559044	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
121	121	56600	-1	21			37.564907	81.869423	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
122	122	56600	-1	21			37.310188	81.212555	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
123	123	56600	-1	21			36.559143	80.934914	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
124	124	56600	-1	21			38.107971	81.575699	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
125	125	56600	-1	21			36.461269	82.449097	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
126	126	56600	-1	21			37.779877	83.006287	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
127	127	56600	-1	21			38.395897	82.329178	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
128	128	56600	-1	21			37.530594	80.522812	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
129	129	56600	-1	21			92.362534	38.764698	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
130	130	56600	-1	21			91.723	38.425484	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
131	131	56600	-1	21			92.616798	38.536903	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
132	132	56600	-1	21			92.365074	38.21077	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
133	133	56600	-1	21			92.754395	37.795135	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
134	134	56600	-1	21			91.658569	37.622463	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
135	135	56600	-1	21			92.262077	37.314548	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
136	136	56600	-1	21			91.673615	37.243183	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
137	137	56600	-1	21			93.185196	37.589596	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
138	138	56600	-1	21			91.522957	38.717724	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
139	139	56600	-1	21			92.873756	39.157265	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
140	140	56600	-1	21			93.720055	38.571724	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
141	141	56600	-1	21			36.595428	23.015585	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
142	142	56600	-1	21			36.46059	22.656826	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
143	143	56600	-1	21			37.424557	22.844257	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
144	144	56600	-1	21			37.017143	22.288778	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
145	145	56600	-1	21			36.110878	22.364803	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
146	146	56600	-1	21			35.494678	22.900942	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
147	147	56600	-1	21			35.918919	23.296013	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
148	148	56600	-1	21			36.752163	23.607067	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
149	149	56600	-1	21			37.700405	23.428495	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
150	150	56600	-1	21			38.026878	22.566669	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
151	151	56600	-1	21			37.369419	21.958725	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
152	152	56600	-1	21			36.474758	21.995483	27	300640	10000	-1	-1	4	0	-1	-1	-1	-1	-1	-1	95	0	
