NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	FLOAT	FLOAT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM
±àºÅ	Ëæ»ú±àºÅ	attr±àºÅ	Âß¼­±í±àºÅ	ÕóÓª±àºÅ	Ãû³Æ	³ÆºÅ	xÖá×ø±ê	zÖá×ø±ê	³¯Ïò	½Å±¾±àºÅ	ÖØÉúÊ±¼ä	·Ö×é±àºÅ	¶ÓÎé±àºÅ	»ù´¡AI	AIÎÄ¼þ	Ñ²ÂßÂ·¾¶	ÉÌµê0	ÉÌµê1	ÉÌµê2	ÉÌµê3	ÃûÓþID	µÈ¼¶	¾µÏñ×é
38	40	581	-1	20	 	 	163.499146	58.959335	0	0	10000	-1	-1	0	0	-1	-1	-1	-1	-1	-1	85	0	
39	41	581	-1	20	 	 	163.18866	57.338268	0	0	10000	-1	-1	0	0	-1	-1	-1	-1	-1	-1	85	0	
40	42	581	-1	20	 	 	162.59874	58.272709	0	0	10000	-1	-1	0	0	-1	-1	-1	-1	-1	-1	85	0	
41	43	581	-1	20	 	 	163.323044	58.021362	0	0	10000	-1	-1	0	0	-1	-1	-1	-1	-1	-1	85	0	
42	44	163	-1	20	 	 	142.752045	72.165497	0	0	10000	-1	-1	0	0	-1	-1	-1	-1	-1	-1	85	0	
43	45	2218	-1	21	ºì¶¾·ä		96.104591	192.108093	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
44	46	2218	-1	21	ºì¶¾·ä		90.250107	215.390686	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
45	47	2218	-1	21	ºì¶¾·ä		148.976929	200.83725	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
46	48	2218	-1	21	ºì¶¾·ä		157.35762	229.241714	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
47	49	2218	-1	21	ºì¶¾·ä		40.156876	52.66433	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
48	50	2218	-1	21	ºì¶¾·ä		22.8354	146.715302	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
49	51	2218	-1	21	ºì¶¾·ä		33.038437	88.123627	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
50	52	2218	-1	21	ºì¶¾·ä		27.850292	29.833759	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
51	53	2218	-1	21	ºì¶¾·ä		20.291475	114.767723	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
52	54	2218	-1	21	ºì¶¾·ä		131.103577	219.351166	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
53	56	2219	-1	21	µÚ²®ÄôË®Ñý		177.405838	198.153336	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
54	58	2219	-1	21	µÚ²®ÄôË®Ñý		228.968002	162.72374	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
55	59	2219	-1	21	µÚ²®ÄôË®Ñý		180.098724	228.575714	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
56	61	2219	-1	21	µÚ²®ÄôË®Ñý		197.732147	223.368362	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
57	74	2219	-1	21	µÚ²®ÄôË®Ñý		176.137665	197.357178	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
58	75	2219	-1	21	µÚ²®ÄôË®Ñý		175.903351	197.705872	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
59	76	2219	-1	21	µÚ²®ÄôË®Ñý		176.66214	196.986496	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
60	77	2219	-1	21	µÚ²®ÄôË®Ñý		176.126328	197.219437	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
61	78	2219	-1	21	µÚ²®ÄôË®Ñý		176.744202	195.927948	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
62	79	2219	-1	21	µÚ²®ÄôË®Ñý		176.144379	196.416397	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
63	80	2219	-1	21	µÚ²®ÄôË®Ñý		175.791824	197.050613	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
64	81	2219	-1	21	µÚ²®ÄôË®Ñý		176.22673	197.378052	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
65	82	2219	-1	21	µÚ²®ÄôË®Ñý		177.437485	198.567398	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
66	83	2219	-1	21	µÚ²®ÄôË®Ñý		175.836029	197.600342	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
67	84	2219	-1	21	µÚ²®ÄôË®Ñý		176.103912	197.304321	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
68	85	2219	-1	21	µÚ²®ÄôË®Ñý		176.294083	197.124146	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
69	86	2219	-1	21	µÚ²®ÄôË®Ñý		176.848053	196.446472	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
70	87	2219	-1	21	µÚ²®ÄôË®Ñý		228.615311	162.483871	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
71	88	2219	-1	21	µÚ²®ÄôË®Ñý		229.033356	162.721725	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
72	89	2219	-1	21	µÚ²®ÄôË®Ñý		229.364944	162.710754	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
73	90	2219	-1	21	µÚ²®ÄôË®Ñý		227.489975	161.762314	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
74	91	2219	-1	21	µÚ²®ÄôË®Ñý		228.646683	162.232712	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
75	92	2219	-1	21	µÚ²®ÄôË®Ñý		227.951904	161.564499	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
76	93	2219	-1	21	µÚ²®ÄôË®Ñý		227.708237	162.132721	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
77	94	2219	-1	21	µÚ²®ÄôË®Ñý		228.008011	162.062393	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
78	95	2219	-1	21	µÚ²®ÄôË®Ñý		228.246811	162.556885	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
79	96	2219	-1	21	µÚ²®ÄôË®Ñý		229.241058	162.777634	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
80	107	2219	-1	21	µÚ²®ÄôË®Ñý		221.634155	234.911438	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
81	108	2219	-1	21	µÚ²®ÄôË®Ñý		222.201111	234.370575	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
82	109	2219	-1	21	µÚ²®ÄôË®Ñý		221.714935	235.877731	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
83	110	2219	-1	21	µÚ²®ÄôË®Ñý		221.927353	235.162094	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
84	111	2219	-1	21	µÚ²®ÄôË®Ñý		221.468384	235.502151	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
85	112	2219	-1	21	µÚ²®ÄôË®Ñý		221.089752	236.046982	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
86	113	2219	-1	21	µÚ²®ÄôË®Ñý		220.418045	235.22261	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
87	114	2219	-1	21	µÚ²®ÄôË®Ñý		219.942566	234.794449	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
88	115	2219	-1	21	µÚ²®ÄôË®Ñý		220.552887	234.274719	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
89	116	2219	-1	21	µÚ²®ÄôË®Ñý		219.547729	234.970398	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
90	117	2219	-1	21	µÚ²®ÄôË®Ñý		221.267944	235.447281	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
91	118	2219	-1	21	µÚ²®ÄôË®Ñý		220.112427	234.803345	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
92	119	2219	-1	21	µÚ²®ÄôË®Ñý		219.964157	235.114624	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
93	120	2219	-1	21	µÚ²®ÄôË®Ñý		220.285217	234.679825	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
94	121	2219	-1	21	µÚ²®ÄôË®Ñý		179.074097	228.556458	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
95	122	2219	-1	21	µÚ²®ÄôË®Ñý		179.853668	227.464859	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
96	123	2219	-1	21	µÚ²®ÄôË®Ñý		179.251282	230.211853	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
97	124	2219	-1	21	µÚ²®ÄôË®Ñý		179.328827	227.78688	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
98	125	2219	-1	21	µÚ²®ÄôË®Ñý		178.111389	228.537689	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
99	126	2219	-1	21	µÚ²®ÄôË®Ñý		179.492142	229.600861	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
100	127	2219	-1	21	µÚ²®ÄôË®Ñý		179.722839	226.042282	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
101	128	2219	-1	21	µÚ²®ÄôË®Ñý		180.082794	226.505981	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
102	129	2219	-1	21	µÚ²®ÄôË®Ñý		179.730484	226.666504	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
103	130	2219	-1	21	µÚ²®ÄôË®Ñý		179.732864	226.89299	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
104	131	2219	-1	21	µÚ²®ÄôË®Ñý		180.380157	227.821136	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
105	132	2219	-1	21	µÚ²®ÄôË®Ñý		197.467926	224.294281	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
106	133	2219	-1	21	µÚ²®ÄôË®Ñý		196.881485	221.94577	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
107	134	2219	-1	21	µÚ²®ÄôË®Ñý		198.136765	223.79631	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
108	135	2219	-1	21	µÚ²®ÄôË®Ñý		198.047684	224.38063	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
109	136	2219	-1	21	µÚ²®ÄôË®Ñý		196.957413	222.814819	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
110	137	2219	-1	21	µÚ²®ÄôË®Ñý		197.80751	221.976547	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
111	138	2219	-1	21	µÚ²®ÄôË®Ñý		196.943085	221.719849	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
112	139	2219	-1	21	µÚ²®ÄôË®Ñý		197.856094	223.315964	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
113	140	2219	-1	21	µÚ²®ÄôË®Ñý		196.392914	221.93219	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
114	141	2219	-1	21	µÚ²®ÄôË®Ñý		197.87027	223.550034	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
115	142	2218	-1	21	ºì¶¾·ä		158.205475	228.699554	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
116	143	2218	-1	21	ºì¶¾·ä		158.591599	229.534241	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
117	144	2218	-1	21	ºì¶¾·ä		158.524094	228.647446	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
118	145	2218	-1	21	ºì¶¾·ä		159.022873	229.542191	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
119	146	2218	-1	21	ºì¶¾·ä		158.962158	229.262512	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
120	147	2218	-1	21	ºì¶¾·ä		158.757492	229.704971	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
121	148	2218	-1	21	ºì¶¾·ä		158.265411	229.196732	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
122	149	2218	-1	21	ºì¶¾·ä		157.46344	229.077957	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
123	150	2218	-1	21	ºì¶¾·ä		158.789856	228.595474	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
124	151	2218	-1	21	ºì¶¾·ä		157.88678	228.695236	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
125	152	2218	-1	21	ºì¶¾·ä		157.730042	229.136108	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
126	153	2218	-1	21	ºì¶¾·ä		150.221893	199.734558	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
127	154	2218	-1	21	ºì¶¾·ä		149.857086	199.575684	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
128	155	2218	-1	21	ºì¶¾·ä		149.420303	199.887146	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
129	156	2218	-1	21	ºì¶¾·ä		150.700455	199.801117	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
130	157	2218	-1	21	ºì¶¾·ä		149.518158	201.529022	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
131	158	2218	-1	21	ºì¶¾·ä		149.550354	201.659607	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
132	159	2218	-1	21	ºì¶¾·ä		149.13446	201.67244	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
133	160	2218	-1	21	ºì¶¾·ä		148.663589	202.022903	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
134	161	2218	-1	21	ºì¶¾·ä		150.166855	200.946243	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
135	162	2218	-1	21	ºì¶¾·ä		149.739166	200.915588	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
136	163	2218	-1	21	ºì¶¾·ä		149.333023	200.972565	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
137	164	2218	-1	21	ºì¶¾·ä		131.20932	219.757614	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
138	165	2218	-1	21	ºì¶¾·ä		131.078979	220.19455	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
139	166	2218	-1	21	ºì¶¾·ä		130.656631	220.886276	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
140	167	2218	-1	21	ºì¶¾·ä		130.828079	220.021774	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
141	168	2218	-1	21	ºì¶¾·ä		131.57634	219.147308	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
142	169	2218	-1	21	ºì¶¾·ä		131.354218	219.611954	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
143	170	2218	-1	21	ºì¶¾·ä		131.163361	221.486969	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
144	171	2218	-1	21	ºì¶¾·ä		131.860199	220.136932	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
145	172	2218	-1	21	ºì¶¾·ä		132.239227	219.815781	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
146	173	2218	-1	21	ºì¶¾·ä		132.432556	220.050491	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
147	174	2218	-1	21	ºì¶¾·ä		129.713531	222.263824	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
148	175	2218	-1	21	ºì¶¾·ä		110.798187	222.746643	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
149	176	2218	-1	21	ºì¶¾·ä		110.293678	223.259476	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
150	177	2218	-1	21	ºì¶¾·ä		111.15377	224.081314	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
151	178	2218	-1	21	ºì¶¾·ä		110.207489	224.917221	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
152	179	2218	-1	21	ºì¶¾·ä		109.072296	223.459183	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
153	180	2218	-1	21	ºì¶¾·ä		109.621117	224.664734	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
154	181	2218	-1	21	ºì¶¾·ä		109.694023	224.983963	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
155	182	2218	-1	21	ºì¶¾·ä		109.814476	224.665344	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
156	183	2218	-1	21	ºì¶¾·ä		109.792381	226.254883	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
157	184	2218	-1	21	ºì¶¾·ä		109.7873	226.062347	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
158	185	2218	-1	21	ºì¶¾·ä		97.106285	192.391037	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
159	186	2218	-1	21	ºì¶¾·ä		96.979095	192.459702	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
160	187	2218	-1	21	ºì¶¾·ä		123.24865	194.598099	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
161	188	2218	-1	21	ºì¶¾·ä		96.757133	190.414474	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
162	189	2218	-1	21	ºì¶¾·ä		96.391663	191.134949	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
163	190	2218	-1	21	ºì¶¾·ä		96.542877	191.577301	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
164	191	2218	-1	21	ºì¶¾·ä		96.480461	191.644638	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
165	192	2218	-1	21	ºì¶¾·ä		95.96244	191.857468	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
166	193	2218	-1	21	ºì¶¾·ä		95.945862	191.474091	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
167	194	2218	-1	21	ºì¶¾·ä		96.611534	191.639465	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
168	195	2218	-1	21	ºì¶¾·ä		121.953064	192.677765	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
169	196	2218	-1	21	ºì¶¾·ä		123.688988	194.994781	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
170	197	2218	-1	21	ºì¶¾·ä		122.065773	193.119858	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
171	198	2218	-1	21	ºì¶¾·ä		123.083809	192.650909	0	300640	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	85	0	
