NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	FLOAT	FLOAT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM
index	guid	type	obj_id	camp_id	name	title	pos_x	pos_z	dir	script_id	respawn_time	group_id	team_id	base_ai	ai_file	patrol_id	shop0	shop1	shop2	shop3	ReputationID	level	viewgroup
12	4142110	1316	143069	-1	宝库	仓库保管员	127.461067	111.121475	9	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	80	0	
13	4142219	4270	143070	-1	华芳宜	药品商人	130.312241	111.258728	9	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	80	0	
14	4226285	1158	143075	-1	杨宪	市舶司同提举	122.33519	137.024475	18	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	80	0	
15	4226645	7	143076	-1	高桥宗正	日本商人	120.378273	138.108932	4	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	80	0	
16	4129089	1080	143099	-1	扬武号大副		200.300995	139.353622	18	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	80	0	
17	4129102	1080	143100	-1	扬武号二副		155.330032	138.152084	25	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	80	0	
18	4129258	1080	143101	-1	扬武号船匠		154.66539	143.387955	9	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	80	0	
19	4129398	1080	143102	-1	扬武号船工		199.2556	144.44455	12	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	80	0	
20	4129401	1080	143103	-1	扬武号帆手		196.066299	142.148758	27	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	80	0	
21	4129410	1080	143104	-1	扬武号炮手		153.873489	139.600067	2	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	80	0	
22	4129603	1080	143105	-1	扬武号舵手		158	152	0	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	80	0	
23	4129669	1080	143106	-1	扬武号领航		200.264221	134.924515	18	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	80	0	
24	4254741	1322	143145	-1	木图特尔	扬武号船主	93.034409	100.300621	8	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	80	0	
25	4254852	1081	143146	-1	那海	大元水师偏将	101.965767	95.780998	30	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	80	0	
26	4252137	16	143158	-1	李善长	江淮名士	187.41394	64.736031	0	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	80	0	
27	4252138	10	143159	-1	“神童”宋濂		188.381454	65.509506	0	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	80	0	
28	4252139	249	143162	-1	贝鲁斯科特	马可波罗副手	90.339333	93.424515	0	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	80	0	
29	5610481	27	143165	-1	施耐庵	一代名士	95.037918	121.394867	9	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	80	0	
30	5610483	89	143167	-1	施录	施耐庵长随	93.298157	122.659645	9	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	80	0	
31	15052370	2604	101105	-1	定海广场	威海港传送人	117.5	114	18	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	100	0	
32	15052370	2604	101106	-1	怒威号	大元远征军	177.399994	135.300003	27	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	100	0	
33	9000674	1254	110102	-1	天云水晶	神秘古物	82	69	0	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	80	0	
34	4135098	1206	-1	21	山田二五	东瀛伊贺流忍者	129.704849	67.997353	27	-1	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	40	0	
35	4252117	1206	-1	21	东乡缺一	东瀛伊贺流忍者	133.199097	60.654633	18	-1	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	40	0	
36	4252137	1206	-1	21	山下少辛	东瀛伊贺流忍者	133.950607	66.120003	9	-1	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	40	0	
37	4135098	1207	-1	21	美津下马	东瀛甲贺流忍者	106.146866	65.918907	27	-1	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	40	0	
38	4252117	1207	-1	21	本庄泛人	东瀛甲贺流忍者	105.883301	71.955788	18	-1	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	40	0	
39	4252137	1207	-1	21	吉田小家	东瀛甲贺流忍者	109.296364	69.1791	9	-1	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	40	0	
40	4135098	1208	-1	21	小松丢人	东瀛武藏流忍者	140.73381	185.203033	27	-1	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	40	0	
41	4252117	1208	-1	21	丰田茍仁	东瀛武藏流忍者	142.263443	192.059433	18	-1	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	40	0	
42	4252137	1208	-1	21	毛律太郎	东瀛武藏流忍者	139.110535	189.17894	9	-1	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	40	0	
43	4135098	1209	-1	21	杉山祝首	东瀛伊纪流忍者	104.45491	192.18367	27	-1	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	40	0	
44	4252117	1209	-1	21	板垣惑夫	东瀛伊纪流忍者	108.995605	188.273529	18	-1	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	40	0	
45	4252137	1209	-1	21	大保隆尔	东瀛伊纪流忍者	104.263977	185.055786	9	-1	1000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	40	0	
46	15052372	1201	143040	-1	大元水师		170.5	148	9	-1	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	70	0	
47	4128703	1201	143040	-1	大元水师		152.260895	105.357101	9	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	80	0	
48	15052373	1201	143035	-1	大元水师		160.27919	105.839844	9	-1	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	70	0	
49	15052374	1201	143036	-1	大元水师		170	140.5	0	-1	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	70	0	
50	15052375	1201	143037	-1	大元水师		185	140.5	18	-1	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	70	0	
51	15052376	1201	143038	-1	大元水师		184.5	148	9	-1	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	70	0	
52	15052377	1201	143035	-1	大元水师		175	123	27	-1	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	70	0	
53	15052377	1201	143035	-1	大元水师		180	123	27	-1	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	70	0	
54	15052378	1201	143036	-1	大元水师		161	141	18	-1	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	70	0	
55	15052379	1201	143037	-1	大元水师		161	148	18	-1	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	70	0	
56	15052380	1201	143038	-1	大元水师		161	114	18	-1	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	70	0	
57	15052381	1201	143040	-1	大元水师		161	122	18	-1	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	70	0	
58	15052384	1627	143018	-1	威海港护军		113.939178	125.912651	9	-1	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	70	0	
59	15052385	1627	143019	-1	威海港护军		96.618988	160.43161	18	-1	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	70	0	
60	15052386	1627	143056	-1	威海港护军		128.054626	159.452057	18	-1	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	70	0	
61	15052387	1627	143057	-1	威海港护军		127.578423	153.066132	18	-1	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	70	0	
62	15052388	1627	143018	-1	威海港护军		96.639229	151.562958	18	-1	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	70	0	
63	15052389	1627	143019	-1	威海港护军		119.956108	125.970413	9	-1	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	70	0	
64	15052390	1627	143056	-1	威海港护军		82.356941	118.976013	9	-1	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	70	0	
65	15052391	1627	143057	-1	威海港护军		70.95739	110.346252	18	-1	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	70	0	
66	15052392	1627	143066	-1	威海港护军		82.275986	111.012634	28	-1	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	70	0	
67	15052393	1627	143066	-1	威海港护军		70.845062	119.928825	18	-1	10000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	70	0	
68	4252140	1627	143034	-1	威海港护军		102.278999	92.950401	27	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	80	0	
69	4252141	1627	143034	-1	威海港护军		109.491829	100.484833	27	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	80	0	
70	4252142	210	143173	-1	那木罕	四皇子	93.532585	96.534966	29	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	70	0	
71	4252143	1907	143174	-1	刘秉忠		124.934929	163	9	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	70	0	
72	4252144	1208	143175	-1	完颜锋	俘虏	105	97.214256	21	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	40	0	
73	4252145	1627	143034	-1	威海港护军		138.544434	92.048195	27	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	80	0	
74	4252146	1627	143034	-1	威海港护军		138.427002	105.219002	9	-1	1000	-1	-1	3	0	-1	-1	-1	-1	-1	-1	80	0	
