NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	FLOAT	FLOAT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM
110	111	65323	-1	21	ลัยาฦ๏สฟ		80	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
111	112	65323	-1	21	ลัยาฦ๏สฟ		80	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
112	113	65323	-1	21	ลัยาฦ๏สฟ		80	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
113	114	65323	-1	21	ลัยาฦ๏สฟ		80	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
114	115	65323	-1	21	ลัยาฦ๏สฟ		80	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
115	116	65323	-1	21	ลัยาฦ๏สฟ		80	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
116	117	65323	-1	21	ลัยาฦ๏สฟ		80	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
117	118	65323	-1	21	ลัยาฦ๏สฟ		80	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
118	119	65323	-1	21	ลัยาฦ๏สฟ		80	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
119	120	65323	-1	21	ลัยาฦ๏สฟ		80	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
120	121	65323	-1	21	ลัยาฦ๏สฟ		80	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
121	122	65323	-1	21	ลัยาฦ๏สฟ		80	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
122	123	65323	-1	21	ลัยาฦ๏สฟ		80	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
123	124	65323	-1	21	ลัยาฦ๏สฟ		80	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
124	125	65323	-1	21	ลัยาฦ๏สฟ		80	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
125	126	65323	-1	21	ลัยาฦ๏สฟ		80	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
126	127	65323	-1	21	ลัยาฦ๏สฟ		80	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
127	128	65323	-1	21	ลัยาฦ๏สฟ		80	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
128	129	65323	-1	21	ลัยาฦ๏สฟ		80	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
129	130	65323	-1	21	ลัยาฦ๏สฟ		80	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
130	131	65323	-1	21	ลัยาฦ๏สฟ		80	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
131	132	65323	-1	21	ลัยาฦ๏สฟ		80	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
132	133	65323	-1	21	ลัยาฦ๏สฟ		81	57	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
133	134	65323	-1	21	ลัยาฦ๏สฟ		81	57	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
134	135	65323	-1	21	ลัยาฦ๏สฟ		81	57	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
135	136	65323	-1	21	ลัยาฦ๏สฟ		81	57	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
136	137	65323	-1	21	ลัยาฦ๏สฟ		81	57	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
137	138	65323	-1	21	ลัยาฦ๏สฟ		81	57	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
138	139	65323	-1	21	ลัยาฦ๏สฟ		81	57	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
139	140	65323	-1	21	ลัยาฦ๏สฟ		81	57	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
140	141	65323	-1	21	ลัยาฦ๏สฟ		81	57	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
141	142	65323	-1	21	ลัยาฦ๏สฟ		81	57	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
142	143	65323	-1	21	ลัยาฦ๏สฟ		81	57	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
143	144	65323	-1	21	ลัยาฦ๏สฟ		81	57	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
144	145	65323	-1	21	ลัยาฦ๏สฟ		113	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
145	146	65323	-1	21	ลัยาฦ๏สฟ		113	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
146	147	65323	-1	21	ลัยาฦ๏สฟ		113	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
147	148	65323	-1	21	ลัยาฦ๏สฟ		113	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
148	149	65323	-1	21	ลัยาฦ๏สฟ		113	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
149	150	65323	-1	21	ลัยาฦ๏สฟ		113	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
150	151	65323	-1	21	ลัยาฦ๏สฟ		113	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
151	152	65323	-1	21	ลัยาฦ๏สฟ		113	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
152	153	65323	-1	21	ลัยาฦ๏สฟ		113	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
153	154	65323	-1	21	ลัยาฦ๏สฟ		113	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
154	155	65323	-1	21	ลัยาฦ๏สฟ		113	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
155	156	65323	-1	21	ลัยาฦ๏สฟ		113	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
156	157	65323	-1	21	ลัยาฦ๏สฟ		143	56	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
157	158	65323	-1	21	ลัยาฦ๏สฟ		143	56	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
158	159	65323	-1	21	ลัยาฦ๏สฟ		143	56	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
159	160	65323	-1	21	ลัยาฦ๏สฟ		143	56	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
160	161	65323	-1	21	ลัยาฦ๏สฟ		143	56	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
161	162	65323	-1	21	ลัยาฦ๏สฟ		143	56	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
162	163	65323	-1	21	ลัยาฦ๏สฟ		143	56	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
163	164	65323	-1	21	ลัยาฦ๏สฟ		143	56	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
164	165	65323	-1	21	ลัยาฦ๏สฟ		143	56	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
165	166	65323	-1	21	ลัยาฦ๏สฟ		143	56	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
166	167	65323	-1	21	ลัยาฦ๏สฟ		143	56	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
167	168	65323	-1	21	ลัยาฦ๏สฟ		143	56	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
168	169	65323	-1	21	ลัยาฦ๏สฟ		144	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
169	170	65323	-1	21	ลัยาฦ๏สฟ		144	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
170	171	65323	-1	21	ลัยาฦ๏สฟ		144	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
171	172	65323	-1	21	ลัยาฦ๏สฟ		144	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
172	173	65323	-1	21	ลัยาฦ๏สฟ		144	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
173	174	65323	-1	21	ลัยาฦ๏สฟ		144	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
174	175	65323	-1	21	ลัยาฦ๏สฟ		144	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
175	176	65323	-1	21	ลัยาฦ๏สฟ		144	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
176	177	65323	-1	21	ลัยาฦ๏สฟ		144	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
177	178	65323	-1	21	ลัยาฦ๏สฟ		144	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
178	179	65323	-1	21	ลัยาฦ๏สฟ		144	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
179	180	65323	-1	21	ลัยาฦ๏สฟ		144	48	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
180	181	65323	-1	21	ลัยาฦ๏สฟ		186	54	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
181	182	65323	-1	21	ลัยาฦ๏สฟ		186	54	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
182	183	65323	-1	21	ลัยาฦ๏สฟ		186	54	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
183	184	65323	-1	21	ลัยาฦ๏สฟ		186	54	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
184	185	65323	-1	21	ลัยาฦ๏สฟ		186	54	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
185	186	65323	-1	21	ลัยาฦ๏สฟ		186	54	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
186	187	65323	-1	21	ลัยาฦ๏สฟ		186	54	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
187	188	65323	-1	21	ลัยาฦ๏สฟ		186	54	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
188	189	65323	-1	21	ลัยาฦ๏สฟ		186	54	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
189	190	65323	-1	21	ลัยาฦ๏สฟ		186	54	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
190	191	65323	-1	21	ลัยาฦ๏สฟ		186	54	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
191	192	65323	-1	21	ลัยาฦ๏สฟ		186	54	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
192	193	65323	-1	21	ลัยาฦ๏สฟ		184	52	0	0	10000	-1	-1	1	0	-1	-1	-1	-1	-1	-1	80	0
