9171		命中修正值	60	闪避修正值	60	会心修正值	60	韧性修正值	60	暴击伤害修正值	60																								13		1	9171	9171	9171	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9172		命中修正值	65	闪避修正值	65	会心修正值	65	韧性修正值	65	暴击伤害修正值	65																								13		1	9172	9172	9172	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9173		命中修正值	70	闪避修正值	70	会心修正值	70	韧性修正值	70	暴击伤害修正值	70																								13		1	9173	9173	9173	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9174		命中修正值	75	闪避修正值	75	会心修正值	75	韧性修正值	75	暴击伤害修正值	75																								13		1	9174	9174	9174	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9175		命中修正值	80	闪避修正值	80	会心修正值	80	韧性修正值	80	暴击伤害修正值	80																								13		1	9175	9175	9175	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9176		命中修正值	85	闪避修正值	85	会心修正值	85	韧性修正值	85	暴击伤害修正值	85																								13		1	9176	9176	9176	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9177		命中修正值	90	闪避修正值	90	会心修正值	90	韧性修正值	90	暴击伤害修正值	90																								13		1	9177	9177	9177	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9178		命中修正值	95	闪避修正值	95	会心修正值	95	韧性修正值	95	暴击伤害修正值	95																								13		1	9178	9178	9178	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9179		命中修正值	100	闪避修正值	100	会心修正值	100	韧性修正值	100	暴击伤害修正值	100																								13		1	9179	9179	9179	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9180		命中修正值	105	闪避修正值	105	会心修正值	105	韧性修正值	105	暴击伤害修正值	105																								13		1	9180	9180	9180	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9181		命中修正值	110	闪避修正值	110	会心修正值	110	韧性修正值	110	暴击伤害修正值	110																								13		1	9181	9181	9181	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9182		命中修正值	115	闪避修正值	115	会心修正值	115	韧性修正值	115	暴击伤害修正值	115																								13		1	9182	9182	9182	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9183		命中修正值	120	闪避修正值	120	会心修正值	120	韧性修正值	120	暴击伤害修正值	120																								13		1	9183	9183	9183	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9184		命中修正值	125	闪避修正值	125	会心修正值	125	韧性修正值	125	暴击伤害修正值	125																								13		1	9184	9184	9184	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9185		命中修正值	130	闪避修正值	130	会心修正值	130	韧性修正值	130	暴击伤害修正值	130																								13		1	9185	9185	9185	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9186		命中修正值	135	闪避修正值	135	会心修正值	135	韧性修正值	135	暴击伤害修正值	135																								13		1	9186	9186	9186	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9187		命中修正值	140	闪避修正值	140	会心修正值	140	韧性修正值	140	暴击伤害修正值	140																								13		1	9187	9187	9187	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9188		命中修正值	145	闪避修正值	145	会心修正值	145	韧性修正值	145	暴击伤害修正值	145																								13		1	9188	9188	9188	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9189		命中修正值	150	闪避修正值	150	会心修正值	150	韧性修正值	150	暴击伤害修正值	150																								13		1	9189	9189	9189	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9190		命中修正值	155	闪避修正值	155	会心修正值	155	韧性修正值	155	暴击伤害修正值	155																								13		1	9190	9190	9190	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9191		命中修正值	160	闪避修正值	160	会心修正值	160	韧性修正值	160	暴击伤害修正值	160																								13		1	9191	9191	9191	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9192		命中修正值	165	闪避修正值	165	会心修正值	165	韧性修正值	165	暴击伤害修正值	165																								13		1	9192	9192	9192	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9193		命中修正值	170	闪避修正值	170	会心修正值	170	韧性修正值	170	暴击伤害修正值	170																								13		1	9193	9193	9193	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9194		命中修正值	175	闪避修正值	175	会心修正值	175	韧性修正值	175	暴击伤害修正值	175																								13		1	9194	9194	9194	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9195		命中修正值	180	闪避修正值	180	会心修正值	180	韧性修正值	180	暴击伤害修正值	180																								13		1	9195	9195	9195	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9196		命中修正值	185	闪避修正值	185	会心修正值	185	韧性修正值	185	暴击伤害修正值	185																								13		1	9196	9196	9196	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9197		命中修正值	190	闪避修正值	190	会心修正值	190	韧性修正值	190	暴击伤害修正值	190																								13		1	9197	9197	9197	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9198		命中修正值	195	闪避修正值	195	会心修正值	195	韧性修正值	195	暴击伤害修正值	195																								13		1	9198	9198	9198	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9199		命中修正值	200	闪避修正值	200	会心修正值	200	韧性修正值	200	暴击伤害修正值	200																								13		1	9199	9199	9199	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9200		命中修正值	205	闪避修正值	205	会心修正值	205	韧性修正值	205	暴击伤害修正值	205																								13		1	9200	9200	9200	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9201		命中修正值	210	闪避修正值	210	会心修正值	210	韧性修正值	210	暴击伤害修正值	210																								13		1	9201	9201	9201	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9202		命中修正值	215	闪避修正值	215	会心修正值	215	韧性修正值	215	暴击伤害修正值	215																								13		1	9202	9202	9202	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9203		命中修正值	220	闪避修正值	220	会心修正值	220	韧性修正值	220	暴击伤害修正值	220																								13		1	9203	9203	9203	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9204		命中修正值	225	闪避修正值	225	会心修正值	225	韧性修正值	225	暴击伤害修正值	225																								13		1	9204	9204	9204	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9205		命中修正值	230	闪避修正值	230	会心修正值	230	韧性修正值	230	暴击伤害修正值	230																								13		1	9205	9205	9205	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9206		命中修正值	235	闪避修正值	235	会心修正值	235	韧性修正值	235	暴击伤害修正值	235																								13		1	9206	9206	9206	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9207		命中修正值	240	闪避修正值	240	会心修正值	240	韧性修正值	240	暴击伤害修正值	240																								13		1	9207	9207	9207	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9208		命中修正值	245	闪避修正值	245	会心修正值	245	韧性修正值	245	暴击伤害修正值	245																								13		1	9208	9208	9208	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9209		命中修正值	250	闪避修正值	250	会心修正值	250	韧性修正值	250	暴击伤害修正值	250																								13		1	9209	9209	9209	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9210		命中修正值	255	闪避修正值	255	会心修正值	255	韧性修正值	255	暴击伤害修正值	255																								13		1	9210	9210	9210	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9211		命中修正值	260	闪避修正值	260	会心修正值	260	韧性修正值	260	暴击伤害修正值	260																								13		1	9211	9211	9211	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9212		命中修正值	265	闪避修正值	265	会心修正值	265	韧性修正值	265	暴击伤害修正值	265																								13		1	9212	9212	9212	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9213		命中修正值	270	闪避修正值	270	会心修正值	270	韧性修正值	270	暴击伤害修正值	270																								13		1	9213	9213	9213	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9214		命中修正值	275	闪避修正值	275	会心修正值	275	韧性修正值	275	暴击伤害修正值	275																								13		1	9214	9214	9214	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9215		命中修正值	280	闪避修正值	280	会心修正值	280	韧性修正值	280	暴击伤害修正值	280																								13		1	9215	9215	9215	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9216		命中修正值	285	闪避修正值	285	会心修正值	285	韧性修正值	285	暴击伤害修正值	285																								13		1	9216	9216	9216	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9217		命中修正值	290	闪避修正值	290	会心修正值	290	韧性修正值	290	暴击伤害修正值	290																								13		1	9217	9217	9217	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9218		命中修正值	295	闪避修正值	295	会心修正值	295	韧性修正值	295	暴击伤害修正值	295																								13		1	9218	9218	9218	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9219		命中修正值	300	闪避修正值	300	会心修正值	300	韧性修正值	300	暴击伤害修正值	300																								13		1	9219	9219	9219	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9220		命中修正值	305	闪避修正值	305	会心修正值	305	韧性修正值	305	暴击伤害修正值	305																								13		1	9220	9220	9220	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9221		命中修正值	310	闪避修正值	310	会心修正值	310	韧性修正值	310	暴击伤害修正值	310																								13		1	9221	9221	9221	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9222		命中修正值	315	闪避修正值	315	会心修正值	315	韧性修正值	315	暴击伤害修正值	315																								13		1	9222	9222	9222	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9223		命中修正值	320	闪避修正值	320	会心修正值	320	韧性修正值	320	暴击伤害修正值	320																								13		1	9223	9223	9223	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9224		命中修正值	325	闪避修正值	325	会心修正值	325	韧性修正值	325	暴击伤害修正值	325																								13		1	9224	9224	9224	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9225		命中修正值	330	闪避修正值	330	会心修正值	330	韧性修正值	330	暴击伤害修正值	330																								13		1	9225	9225	9225	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9226		命中修正值	335	闪避修正值	335	会心修正值	335	韧性修正值	335	暴击伤害修正值	335																								13		1	9226	9226	9226	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9227		命中修正值	340	闪避修正值	340	会心修正值	340	韧性修正值	340	暴击伤害修正值	340																								13		1	9227	9227	9227	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9228		命中修正值	345	闪避修正值	345	会心修正值	345	韧性修正值	345	暴击伤害修正值	345																								13		1	9228	9228	9228	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9229		命中修正值	350	闪避修正值	350	会心修正值	350	韧性修正值	350	暴击伤害修正值	350																								13		1	9229	9229	9229	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9230		命中修正值	355	闪避修正值	355	会心修正值	355	韧性修正值	355	暴击伤害修正值	355																								13		1	9230	9230	9230	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9231		命中修正值	360	闪避修正值	360	会心修正值	360	韧性修正值	360	暴击伤害修正值	360																								13		1	9231	9231	9231	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9232		命中修正值	365	闪避修正值	365	会心修正值	365	韧性修正值	365	暴击伤害修正值	365																								13		1	9232	9232	9232	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9233		命中修正值	370	闪避修正值	370	会心修正值	370	韧性修正值	370	暴击伤害修正值	370																								13		1	9233	9233	9233	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9234		命中修正值	375	闪避修正值	375	会心修正值	375	韧性修正值	375	暴击伤害修正值	375																								13		1	9234	9234	9234	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9235		命中修正值	380	闪避修正值	380	会心修正值	380	韧性修正值	380	暴击伤害修正值	380																								13		1	9235	9235	9235	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9236		命中修正值	385	闪避修正值	385	会心修正值	385	韧性修正值	385	暴击伤害修正值	385																								13		1	9236	9236	9236	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9237		命中修正值	390	闪避修正值	390	会心修正值	390	韧性修正值	390	暴击伤害修正值	390																								13		1	9237	9237	9237	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9238		命中修正值	395	闪避修正值	395	会心修正值	395	韧性修正值	395	暴击伤害修正值	395																								13		1	9238	9238	9238	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9239		命中修正值	400	闪避修正值	400	会心修正值	400	韧性修正值	400	暴击伤害修正值	400																								13		1	9239	9239	9239	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9240		命中修正值	405	闪避修正值	405	会心修正值	405	韧性修正值	405	暴击伤害修正值	405																								13		1	9240	9240	9240	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9241		命中修正值	410	闪避修正值	410	会心修正值	410	韧性修正值	410	暴击伤害修正值	410																								13		1	9241	9241	9241	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9242		命中修正值	415	闪避修正值	415	会心修正值	415	韧性修正值	415	暴击伤害修正值	415																								13		1	9242	9242	9242	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9243		命中修正值	420	闪避修正值	420	会心修正值	420	韧性修正值	420	暴击伤害修正值	420																								13		1	9243	9243	9243	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9244		命中修正值	425	闪避修正值	425	会心修正值	425	韧性修正值	425	暴击伤害修正值	425																								13		1	9244	9244	9244	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9245		命中修正值	430	闪避修正值	430	会心修正值	430	韧性修正值	430	暴击伤害修正值	430																								13		1	9245	9245	9245	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9246		命中修正值	435	闪避修正值	435	会心修正值	435	韧性修正值	435	暴击伤害修正值	435																								13		1	9246	9246	9246	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9247		命中修正值	440	闪避修正值	440	会心修正值	440	韧性修正值	440	暴击伤害修正值	440																								13		1	9247	9247	9247	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9248		命中修正值	445	闪避修正值	445	会心修正值	445	韧性修正值	445	暴击伤害修正值	445																								13		1	9248	9248	9248	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9249		命中修正值	450	闪避修正值	450	会心修正值	450	韧性修正值	450	暴击伤害修正值	450																								13		1	9249	9249	9249	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9250		命中修正值	455	闪避修正值	455	会心修正值	455	韧性修正值	455	暴击伤害修正值	455																								13		1	9250	9250	9250	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9251		命中修正值	460	闪避修正值	460	会心修正值	460	韧性修正值	460	暴击伤害修正值	460																								13		1	9251	9251	9251	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9252		命中修正值	465	闪避修正值	465	会心修正值	465	韧性修正值	465	暴击伤害修正值	465																								13		1	9252	9252	9252	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9253		命中修正值	470	闪避修正值	470	会心修正值	470	韧性修正值	470	暴击伤害修正值	470																								13		1	9253	9253	9253	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9254		命中修正值	475	闪避修正值	475	会心修正值	475	韧性修正值	475	暴击伤害修正值	475																								13		1	9254	9254	9254	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9255		命中修正值	480	闪避修正值	480	会心修正值	480	韧性修正值	480	暴击伤害修正值	480																								13		1	9255	9255	9255	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9256		命中修正值	485	闪避修正值	485	会心修正值	485	韧性修正值	485	暴击伤害修正值	485																								13		1	9256	9256	9256	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9257		命中修正值	490	闪避修正值	490	会心修正值	490	韧性修正值	490	暴击伤害修正值	490																								13		1	9257	9257	9257	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9258		命中修正值	495	闪避修正值	495	会心修正值	495	韧性修正值	495	暴击伤害修正值	495																								13		1	9258	9258	9258	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
9259		命中修正值	500	闪避修正值	500	会心修正值	500	韧性修正值	500	暴击伤害修正值	500																								13		1	9259	9259	9259	1	1	1	0	0	0	0	0	0	1	-1	0	0	0	-1	0	0
